,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,SL,TP,Duration
0,50,527,531,81.62,81.76,7.0,0.0,2017-01-11 15:35:00,2017-01-11 15:55:00,81.34426986207636,82.72292055169459,0 days 00:20:00
1,50,527,531,81.62,81.76,7.0,0.0,2017-01-11 15:35:00,2017-01-11 15:55:00,81.34426986207636,82.1714602758473,0 days 00:20:00
2,-50,660,687,81.4,81.19,10.5,0.0,2017-01-13 13:40:00,2017-01-13 15:55:00,81.59486354292629,80.62054582829487,0 days 02:15:00
3,-50,660,687,81.4,81.19,10.5,0.0,2017-01-13 13:40:00,2017-01-13 15:55:00,81.59486354292629,81.01027291414744,0 days 02:15:00
4,50,853,861,81.79,81.51,-14.0,-0.0,2017-01-19 10:15:00,2017-01-19 10:55:00,81.33309240975434,83.66763036098261,0 days 00:40:00
5,50,853,861,81.79,81.51,-14.0,-0.0,2017-01-19 10:15:00,2017-01-19 10:55:00,81.33309240975434,82.7338151804913,0 days 00:40:00
6,50,880,885,81.6,81.56,-2.0,-0.0,2017-01-19 12:30:00,2017-01-19 12:55:00,81.3641854571503,82.54325817139878,0 days 00:25:00
7,50,880,885,81.6,81.56,-2.0,-0.0,2017-01-19 12:30:00,2017-01-19 12:55:00,81.3641854571503,82.07162908569939,0 days 00:25:00
8,50,1004,1013,81.96,81.6,-18.0,-0.0,2017-01-23 09:50:00,2017-01-23 10:35:00,81.55960097851329,83.66159608594687,0 days 00:45:00
9,50,1004,1013,81.96,81.6,-18.0,-0.0,2017-01-23 09:50:00,2017-01-23 10:35:00,81.55960097851329,82.82079804297344,0 days 00:45:00
10,50,1045,1077,81.86,82.21,17.5,0.0,2017-01-23 13:15:00,2017-01-23 15:55:00,81.59726712730522,82.91093149077913,0 days 02:40:00
11,50,1045,1077,81.86,82.21,17.5,0.0,2017-01-23 13:15:00,2017-01-23 15:55:00,81.59726712730522,82.38546574538957,0 days 02:40:00
12,50,1091,1123,82.41,83.27,42.95,0.01,2017-01-24 10:35:00,2017-01-24 13:15:00,81.99551333567652,83.26897332864696,0 days 02:40:00
13,50,1091,1155,82.41,83.23,41.0,0.01,2017-01-24 10:35:00,2017-01-24 15:55:00,81.99551333567652,84.11794665729393,0 days 05:20:00
14,-50,1239,1284,83.49,83.5,-0.5,-0.0,2017-01-26 09:55:00,2017-01-26 13:40:00,84.01463562847076,81.44145748611697,0 days 03:45:00
15,-50,1239,1284,83.49,83.5,-0.5,-0.0,2017-01-26 09:55:00,2017-01-26 13:40:00,84.01463562847076,82.47072874305849,0 days 03:45:00
16,-50,1303,1311,83.4,83.28,6.0,0.0,2017-01-26 15:15:00,2017-01-26 15:55:00,83.6642471766428,82.29301129342879,0 days 00:40:00
17,-50,1303,1311,83.4,83.28,6.0,0.0,2017-01-26 15:15:00,2017-01-26 15:55:00,83.6642471766428,82.8415056467144,0 days 00:40:00
18,-50,1471,1545,82.96,82.71,12.5,0.0,2017-01-31 09:45:00,2017-01-31 15:55:00,83.85365123599574,79.48539505601705,0 days 06:10:00
19,-50,1471,1545,82.96,82.71,12.5,0.0,2017-01-31 09:45:00,2017-01-31 15:55:00,83.85365123599574,81.23269752800853,0 days 06:10:00
20,50,1704,1779,86.0,86.21,10.5,0.0,2017-02-03 09:40:00,2017-02-03 15:55:00,84.27380241604877,92.90479033580493,0 days 06:15:00
21,50,1704,1779,86.0,86.21,10.5,0.0,2017-02-03 09:40:00,2017-02-03 15:55:00,84.27380241604877,89.45239516790247,0 days 06:15:00
22,50,1871,1912,86.16,85.9,-13.0,-0.0,2017-02-07 10:35:00,2017-02-07 14:00:00,85.66236626233304,88.15053495066783,0 days 03:25:00
23,50,1871,1912,86.16,85.9,-13.0,-0.0,2017-02-07 10:35:00,2017-02-07 14:00:00,85.66236626233304,87.15526747533391,0 days 03:25:00
24,-50,2101,2121,85.38,85.57,-9.5,-0.0,2017-02-10 10:15:00,2017-02-10 11:55:00,85.84093941016818,83.53624235932728,0 days 01:40:00
25,-50,2101,2121,85.38,85.57,-9.5,-0.0,2017-02-10 10:15:00,2017-02-10 11:55:00,85.84093941016818,84.45812117966364,0 days 01:40:00
26,-50,2268,2291,86.36,86.51,-7.5,-0.0,2017-02-14 11:10:00,2017-02-14 13:05:00,86.81398055951648,84.54407776193408,0 days 01:55:00
27,-50,2268,2291,86.36,86.51,-7.5,-0.0,2017-02-14 11:10:00,2017-02-14 13:05:00,86.81398055951648,85.45203888096704,0 days 01:55:00
28,-50,2422,2476,86.99,87.14,-7.5,-0.0,2017-02-16 11:00:00,2017-02-16 15:30:00,87.49541429665112,84.9683428133955,0 days 04:30:00
29,-50,2422,2476,86.99,87.14,-7.5,-0.0,2017-02-16 11:00:00,2017-02-16 15:30:00,87.49541429665112,85.97917140669774,0 days 04:30:00
30,-50,2530,2559,87.15,87.33,-9.0,-0.0,2017-02-17 13:30:00,2017-02-17 15:55:00,87.38520669742626,86.209173210295,0 days 02:25:00
31,-50,2530,2559,87.15,87.33,-9.0,-0.0,2017-02-17 13:30:00,2017-02-17 15:55:00,87.38520669742626,86.6795866051475,0 days 02:25:00
32,-50,2709,2715,87.76,87.84,-4.0,-0.0,2017-02-22 15:25:00,2017-02-22 15:55:00,88.00660609579042,86.77357561683836,0 days 00:30:00
33,-50,2709,2715,87.76,87.84,-4.0,-0.0,2017-02-22 15:25:00,2017-02-22 15:55:00,88.00660609579042,87.26678780841918,0 days 00:30:00
34,-50,2883,2899,88.04,88.19,-7.5,-0.0,2017-02-27 10:25:00,2017-02-27 11:45:00,88.48265093516554,86.26939625933788,0 days 01:20:00
35,-50,2883,2899,88.04,88.19,-7.5,-0.0,2017-02-27 10:25:00,2017-02-27 11:45:00,88.48265093516554,87.15469812966894,0 days 01:20:00
